uniprot_accession,organism,organism_type,gh_family,length,molecular_weight,aromaticity,instability_index,gravy,predicted_pI,secondary_structure_fraction_helix,secondary_structure_fraction_turn,secondary_structure_fraction_sheet,optimum_temperature,optimum_pH,aa_A_fraction,aa_C_fraction,aa_D_fraction,aa_E_fraction,aa_F_fraction,aa_G_fraction,aa_H_fraction,aa_I_fraction,aa_K_fraction,aa_L_fraction,aa_M_fraction,aa_N_fraction,aa_P_fraction,aa_Q_fraction,aa_R_fraction,aa_S_fraction,aa_T_fraction,aa_V_fraction,aa_W_fraction,aa_Y_fraction
E9S8N5,Ruminococcus albus 8,bacterial,GH11,540,59500.7861,0.12407407407407407,23.458759259259256,-0.5714814814814815,5.338568305969238,0.21851851851851853,0.37407407407407406,0.3648148148148148,,,6.851851851851852,0.9259259259259259,5.37037037037037,4.074074074074074,3.3333333333333335,7.962962962962963,0.9259259259259259,4.2592592592592595,5.37037037037037,3.1481481481481484,2.4074074074074074,8.148148148148149,4.814814814814815,2.962962962962963,2.5925925925925926,11.11111111111111,10.0,6.666666666666667,3.1481481481481484,5.925925925925926
E9SA77,Ruminococcus albus 8,bacterial,GH11,682,74813.9871,0.09824046920821114,29.40970674486802,-0.482258064516129,4.49041690826416,0.3035190615835777,0.31671554252199413,0.34310850439882695,,,8.651026392961876,1.6129032258064515,8.504398826979472,7.9178885630498534,3.0791788856304985,9.3841642228739,1.3196480938416422,4.838709677419355,6.158357771260997,4.838709677419355,2.7859237536656893,3.812316715542522,3.372434017595308,2.6392961876832843,2.932551319648094,6.5982404692082115,8.211143695014663,6.5982404692082115,2.0527859237536656,4.69208211143695
E9SDY0,Ruminococcus albus 8,bacterial,GH10,830,91331.0101,0.11807228915662649,23.29133734939759,-0.48048192771084336,5.159866523742674,0.27228915662650605,0.33132530120481923,0.36385542168674695,,,8.674698795180722,1.2048192771084338,6.265060240963855,4.9397590361445785,3.6144578313253013,8.072289156626505,1.3253012048192772,4.337349397590361,6.746987951807229,5.421686746987952,1.4457831325301205,6.9879518072289155,3.253012048192771,4.096385542168675,2.0481927710843375,8.55421686746988,7.951807228915663,6.867469879518072,1.927710843373494,6.265060240963855
F0BDW7,Xanthomonas vesicatoria ATCC 35937,bacterial,GH10,330,36877.1165,0.10909090909090909,40.14333333333334,-0.37242424242424244,5.767645835876464,0.31212121212121213,0.28484848484848485,0.33939393939393936,,,12.424242424242424,0.0,5.757575757575758,4.848484848484849,3.6363636363636362,7.878787878787879,2.4242424242424243,4.242424242424242,2.727272727272727,8.787878787878787,2.4242424242424243,3.9393939393939394,6.666666666666667,6.666666666666667,6.0606060606060606,4.242424242424242,4.848484848484849,5.151515151515151,3.6363636363636362,3.6363636363636362
F2Z9G6,Paenibacillus curdlanolyticus,bacterial,GH10,577,61811.419200000004,0.10918544194107452,20.04402079722703,-0.26499133448873485,5.62435474395752,0.22876949740034663,0.3726169844020797,0.3847487001733102,,6.0,9.532062391681109,0.0,4.15944540727903,2.5996533795493932,3.466204506065858,9.358752166377815,0.8665511265164645,5.37261698440208,3.466204506065858,6.412478336221837,0.8665511265164645,8.492201039861351,3.9861351819757367,4.506065857885615,2.4263431542461005,11.265164644714039,9.358752166377815,6.412478336221837,3.119584055459272,4.332755632582322
F6LP79,Ruminococcus albus 8,bacterial,GH10,377,43214.0721,0.13262599469496023,35.47275862068967,-0.48567639257294426,4.557032203674317,0.363395225464191,0.27320954907161804,0.3580901856763926,,,9.018567639257295,1.3262599469496021,9.549071618037136,8.753315649867375,5.570291777188329,5.039787798408488,0.7957559681697612,5.305039787798409,8.488063660477454,7.427055702917772,2.6525198938992043,3.183023872679045,3.9787798408488064,2.9177718832891246,2.9177718832891246,5.570291777188329,5.305039787798409,4.5092838196286475,2.387267904509284,5.305039787798409
F6LP81,Ruminococcus albus 8,bacterial,GH10,757,82425.3044,0.1083223249669749,20.91665785997359,-0.5351387054161163,6.67979793548584,0.25891677675033026,0.3527080581241744,0.34610303830911493,,,9.247027741083222,1.7173051519154559,5.680317040951123,3.6988110964332894,2.509907529722589,9.511228533685602,0.9247027741083224,5.812417437252312,6.340819022457067,4.755614266842801,1.8494055482166447,7.926023778071334,3.3025099075297226,3.4346103038309117,2.906208718626156,8.850726552179657,9.247027741083222,3.963011889035667,2.3778071334214004,5.9445178335535
G0YP25,Aspergillus usamii (Aspergillus shirousami),fungal,GH11,225,24057.844899999996,0.13333333333333333,22.236044444444428,-0.38,5.013392448425292,0.19555555555555557,0.3733333333333333,0.4,,,8.0,0.4444444444444444,4.888888888888889,2.6666666666666665,3.111111111111111,12.88888888888889,1.7777777777777777,3.111111111111111,2.6666666666666665,4.888888888888889,1.3333333333333333,6.222222222222222,2.6666666666666665,3.5555555555555554,2.2222222222222223,10.666666666666666,12.0,6.666666666666667,2.6666666666666665,7.555555555555555
G0YP27,Aspergillus usamii (Aspergillus shirousami),fungal,GH11,256,28020.577,0.12890625,35.34027343750001,-0.30117187500000003,4.704188346862792,0.2109375,0.35546875,0.3984375,,,6.25,0.390625,5.46875,5.078125,4.6875,11.71875,1.953125,3.515625,1.5625,7.03125,1.171875,4.296875,5.46875,3.90625,4.296875,8.59375,8.59375,7.8125,3.125,5.078125
G0YP28,Aspergillus usamii (Aspergillus shirousami),fungal,GH11,231,24845.4738,0.12554112554112554,25.19614718614717,-0.3593073593073593,4.0500284194946286,0.2727272727272727,0.35064935064935066,0.39826839826839827,,,8.658008658008658,0.8658008658008658,6.926406926406926,7.792207792207792,2.5974025974025974,10.822510822510823,0.4329004329004329,2.5974025974025974,2.5974025974025974,6.926406926406926,1.2987012987012987,3.896103896103896,1.7316017316017316,1.7316017316017316,1.7316017316017316,11.688311688311689,11.688311688311689,6.0606060606060606,3.0303030303030303,6.926406926406926
G1E731,Bacillus sp. JB 99,bacterial,GH10,396,45384.912299999996,0.1186868686868687,31.67979797979798,-0.581060606060606,4.7672227859497065,0.297979797979798,0.29292929292929293,0.3611111111111111,,,6.818181818181818,0.0,7.575757575757576,8.83838383838384,4.292929292929293,7.575757575757576,2.525252525252525,5.05050505050505,5.05050505050505,7.575757575757576,1.5151515151515151,5.05050505050505,4.292929292929293,5.05050505050505,4.797979797979798,4.797979797979798,4.292929292929293,7.3232323232323235,3.0303030303030303,4.545454545454546
G9BY19,Penicillium sp. enrichment culture clone C1,fungal,GH10,356,39708.9689,0.1207865168539326,27.283764044943815,-0.3143258426966292,4.663548469543457,0.30898876404494385,0.2893258426966292,0.37359550561797755,,,10.112359550561798,1.404494382022472,7.584269662921348,5.898876404494382,4.213483146067416,7.022471910112359,1.9662921348314606,3.3707865168539324,5.056179775280899,7.303370786516854,2.5280898876404496,5.337078651685394,4.213483146067416,3.932584269662921,2.808988764044944,4.775280898876405,6.741573033707865,7.865168539325842,2.247191011235955,5.617977528089888
G9DBG3,Talaromyces pinophilus (Penicillium pinophilum),fungal,GH11,233,25013.9369,0.12875536480686695,30.89227467811158,-0.26180257510729615,4.38753833770752,0.16738197424892703,0.40772532188841204,0.40772532188841204,,,6.437768240343348,0.0,4.291845493562231,3.004291845493562,5.150214592274678,10.729613733905579,0.4291845493562232,4.721030042918455,1.2875536480686696,5.150214592274678,0.8583690987124464,9.44206008583691,4.291845493562231,3.8626609442060085,2.575107296137339,12.017167381974248,10.300429184549357,7.725321888412017,2.575107296137339,5.150214592274678
H6WWN7,Aspergillus oryzae (Yellow koji mold),fungal,GH11,232,24578.3815,0.14655172413793105,22.6883620689655,-0.28836206896551725,5.709954261779786,0.15517241379310345,0.4051724137931034,0.41379310344827586,,,6.896551724137931,0.43103448275862066,2.586206896551724,2.586206896551724,3.8793103448275863,14.655172413793103,1.7241379310344827,4.741379310344827,1.7241379310344827,3.8793103448275863,0.43103448275862066,7.758620689655173,3.8793103448275863,2.1551724137931036,2.1551724137931036,11.637931034482758,11.637931034482758,6.4655172413793105,2.586206896551724,8.189655172413794
I3NRT9,Thermobifida halotolerans,bacterial,GH11,335,35528.48469999999,0.11044776119402985,29.821820895522382,-0.4898507462686567,9.336069679260255,0.15522388059701492,0.41194029850746267,0.36716417910447763,,,6.865671641791045,0.8955223880597015,2.6865671641791047,1.492537313432836,2.08955223880597,14.925373134328359,2.08955223880597,3.283582089552239,1.492537313432836,3.582089552238806,2.08955223880597,8.656716417910447,5.074626865671642,2.388059701492537,4.776119402985074,9.850746268656716,12.537313432835822,6.268656716417911,3.8805970149253732,5.074626865671642
I4DXK6,Paenibacillus curdlanolyticus,bacterial,GH10,318,35123.4044,0.11320754716981132,23.479245283018855,-0.19150943396226416,9.348512077331542,0.29559748427672955,0.29245283018867924,0.3710691823899371,,6.0,11.0062893081761,0.31446540880503143,3.7735849056603774,3.459119496855346,3.7735849056603774,7.861635220125786,1.8867924528301887,5.660377358490566,5.660377358490566,7.232704402515723,2.20125786163522,5.660377358490566,3.1446540880503147,5.345911949685535,3.7735849056603774,8.80503144654088,5.9748427672955975,6.918238993710692,4.088050314465409,3.459119496855346
J7JXS8,Caldanaerobius polysaccharolyticus,bacterial,GH10,1454,160052.7049,0.09353507565337,27.137771664374323,-0.3740027510316368,4.869646644592284,0.2668500687757909,0.34456671251719395,0.37551581843191195,,,7.565337001375516,0.1375515818431912,7.771664374140302,4.607977991746905,3.370013755158184,7.015130674002751,1.3067400275103163,6.740027510316368,6.327372764786795,6.2585969738652,1.9257221458046767,7.6341127922971115,4.126547455295736,3.576341127922971,2.544704264099037,7.909215955983494,7.49656121045392,7.702888583218707,1.7881705639614855,4.195323246217331
Q0PRN5,Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10) (Clostridium cellulolyticum),bacterial,GH10,423,47343.0788,0.12529550827423167,24.457919621749408,-0.25862884160756505,6.019158363342284,0.3144208037825059,0.3073286052009456,0.36406619385342787,,,9.929078014184396,0.7092198581560284,5.91016548463357,4.0189125295508275,5.4373522458628845,5.673758865248227,1.1820330969267139,4.491725768321513,6.382978723404255,7.092198581560283,4.0189125295508275,7.328605200945627,3.7825059101654848,3.7825059101654848,2.8368794326241136,8.037825059101655,5.91016548463357,6.382978723404255,2.127659574468085,4.964539007092198
Q21GI8,Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),bacterial,GH10,619,65021.7208,0.09208400646203554,50.28678513731843,-0.31260096930533116,5.148498725891112,0.21324717285945075,0.43457189014539577,0.30210016155088854,,,9.854604200323102,1.615508885298869,4.038772213247173,3.0694668820678515,2.9079159935379644,7.754442649434572,1.615508885298869,4.20032310177706,2.261712439418417,4.684975767366721,1.4539579967689822,7.431340872374798,3.231017770597738,3.877221324717286,2.5848142164781907,21.001615508885298,5.977382875605816,6.138933764135703,2.7463651050080777,3.5541195476575123
Q21HD6,Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),bacterial,GH10,374,42380.8959,0.1122994652406417,36.21018716577538,-0.3481283422459894,8.74721546173096,0.3315508021390374,0.2647058823529412,0.3529411764705882,,,10.427807486631016,0.8021390374331551,5.882352941176471,4.545454545454546,4.81283422459893,6.684491978609626,4.010695187165775,2.9411764705882355,6.149732620320855,9.893048128342246,2.1390374331550803,4.81283422459893,5.614973262032086,4.81283422459893,5.347593582887701,3.4759358288770055,3.7433155080213902,7.4866310160427805,2.6737967914438503,3.7433155080213902
Q21MW6,Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),bacterial,GH11,275,30393.1159,0.13454545454545452,32.384072727272724,-0.4818181818181818,6.302671241760254,0.20727272727272728,0.3781818181818182,0.3418181818181818,,,8.363636363636363,1.4545454545454546,6.545454545454546,2.909090909090909,5.454545454545454,10.909090909090908,1.0909090909090908,5.090909090909091,3.6363636363636362,4.363636363636363,1.4545454545454546,8.727272727272727,2.5454545454545454,3.6363636363636362,5.454545454545454,9.090909090909092,5.818181818181818,5.454545454545454,3.6363636363636362,4.363636363636363
Q21NZ2,Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),bacterial,GH10,670,75153.7582,0.11343283582089553,39.056283582089655,-0.516268656716418,4.326663780212404,0.2716417910447761,0.32985074626865674,0.3567164179104478,,,8.208955223880597,0.14925373134328357,7.014925373134329,8.35820895522388,4.925373134328358,7.164179104477612,2.388059701492537,4.925373134328358,2.08955223880597,6.865671641791045,1.6417910447761195,6.567164179104478,7.164179104477612,4.776119402985074,3.7313432835820897,5.074626865671642,6.7164179104477615,5.82089552238806,2.8358208955223883,3.582089552238806
Q21PD4,Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),bacterial,GH10,574,61729.3636,0.10104529616724739,41.71641114982584,-0.4172473867595819,4.900226020812987,0.210801393728223,0.4250871080139373,0.3205574912891986,,,8.536585365853659,0.6968641114982579,5.923344947735192,2.961672473867596,2.7874564459930316,8.362369337979095,1.5679442508710801,4.355400696864112,2.0905923344947737,6.097560975609756,1.3937282229965158,7.491289198606272,3.484320557491289,4.355400696864112,3.832752613240418,17.247386759581882,5.400696864111498,6.097560975609756,3.3101045296167246,4.006968641114983
Q288H9,Flavobacterium sp. MSY2,bacterial,GH10,371,42137.912599999996,0.09973045822102425,29.166064690026943,-0.4320754716981132,8.601387977600101,0.3665768194070081,0.29649595687331537,0.3557951482479784,,,7.008086253369272,0.8086253369272237,7.547169811320755,5.121293800539084,4.3126684636118595,5.121293800539084,2.4258760107816713,6.199460916442049,11.859838274932615,9.973045822102426,2.6954177897574123,6.199460916442049,4.0431266846361185,2.964959568733154,1.8867924528301887,6.738544474393531,4.3126684636118595,5.121293800539084,2.1563342318059298,3.504043126684636
Q45UD8,Aspergillus usamii (Aspergillus shirousami),fungal,GH11,211,22638.2696,0.15165876777251186,23.06303317535543,-0.15639810426540285,4.310066795349122,0.18957345971563982,0.3696682464454977,0.4075829383886256,,,9.47867298578199,0.9478672985781991,3.7914691943127963,3.3175355450236967,5.213270142180095,8.530805687203792,0.9478672985781991,2.843601895734597,0.9478672985781991,3.7914691943127963,1.4218009478672986,6.161137440758294,2.843601895734597,3.3175355450236967,1.8957345971563981,15.639810426540285,10.90047393364929,8.056872037914692,2.3696682464454977,7.5829383886255926
Q546Y2,Halalkalibacterium halodurans (Bacillus halodurans),bacterial,GH10,396,45293.7157,0.11616161616161616,32.685101010101,-0.5752525252525252,4.660422325134278,0.3005050505050505,0.29545454545454547,0.3560606060606061,,,7.3232323232323235,0.0,8.080808080808081,9.090909090909092,4.040404040404041,7.828282828282828,2.525252525252525,5.555555555555555,4.545454545454546,7.575757575757576,1.5151515151515151,4.797979797979798,4.292929292929293,4.797979797979798,5.05050505050505,4.545454545454546,4.040404040404041,6.818181818181818,3.0303030303030303,4.545454545454546
Q5YB84,Neocallimastix frontalis (Rumen fungus),fungal,GH11,607,66214.3455,0.12520593080724876,17.31879736408567,-0.5112026359143328,6.710263633728027,0.214168039538715,0.342668863261944,0.3558484349258649,,,7.578253706754531,2.3064250411861615,5.930807248764415,3.2948929159802307,3.9538714991762767,12.8500823723229,1.3179571663920921,3.7891268533772653,5.436573311367381,3.9538714991762767,1.1532125205930808,5.601317957166392,2.471169686985173,5.436573311367381,3.624382207578254,7.413509060955519,8.731466227347612,6.589785831960461,3.459637561779242,5.107084019769357
Q6GVM9,Ruminococcus albus,bacterial,GH11,542,59745.1397,0.12361623616236161,23.409095940959407,-0.5588560885608855,5.338568305969238,0.22140221402214022,0.3726937269372694,0.36531365313653136,,,6.826568265682657,0.922509225092251,5.350553505535055,4.059040590405904,3.321033210332103,7.9335793357933575,0.922509225092251,4.243542435424354,5.350553505535055,3.321033210332103,2.5830258302583027,8.118081180811808,4.797047970479705,2.952029520295203,2.5830258302583027,11.07011070110701,9.96309963099631,6.642066420664206,3.1365313653136533,5.904059040590406
Q6UN40,Thermochaetoides thermophila,fungal,GH11,267,28160.381899999997,0.1198501872659176,26.20977528089889,-0.44044943820224725,9.17457637786865,0.1910112359550562,0.40449438202247195,0.3595505617977528,,7.8,8.614232209737828,0.0,2.247191011235955,2.6217228464419478,2.6217228464419478,16.853932584269664,1.1235955056179776,4.119850187265918,1.8726591760299625,4.119850187265918,1.8726591760299625,10.112359550561798,2.6217228464419478,2.9962546816479403,4.49438202247191,8.614232209737828,9.737827715355806,5.992509363295881,2.6217228464419478,6.741573033707865
Q79MJ7,Halalkalibacterium halodurans (Bacillus halodurans),bacterial,GH11,210,23312.4401,0.1523809523809524,23.032857142857136,-0.3961904761904762,9.184697914123536,0.1380952380952381,0.3523809523809524,0.4380952380952381,,,5.238095238095238,0.47619047619047616,2.857142857142857,1.9047619047619047,3.3333333333333335,11.904761904761905,1.4285714285714286,3.8095238095238093,1.9047619047619047,3.3333333333333335,1.4285714285714286,8.571428571428571,3.3333333333333335,3.8095238095238093,4.761904761904762,8.571428571428571,11.904761904761905,9.523809523809524,5.238095238095238,6.666666666666667
Q7RW51,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987),fungal,GH10,431,45898.9625,0.0974477958236659,36.32273781902552,-0.2099767981438515,7.982169151306152,0.29466357308584684,0.3039443155452436,0.34106728538283065,,,14.617169373549883,2.0881670533642693,4.176334106728539,2.7842227378190256,3.480278422273782,7.888631090487239,1.8561484918793503,4.408352668213457,5.336426914153132,5.336426914153132,1.3921113689095128,6.2645011600928076,5.336426914153132,5.336426914153132,2.0881670533642693,6.728538283062645,8.352668213457077,6.2645011600928076,2.0881670533642693,4.176334106728539
Q7S0Y0,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987),fungal,GH10,329,35793.0438,0.0851063829787234,32.654133738601814,-0.2711246200607903,8.28639545440674,0.3069908814589665,0.3191489361702128,0.3404255319148936,,,11.854103343465045,0.9118541033434651,5.47112462006079,2.735562310030395,2.43161094224924,8.206686930091186,1.5197568389057752,6.079027355623101,5.775075987841945,7.598784194528875,2.735562310030395,8.814589665653495,3.6474164133738602,5.47112462006079,3.0395136778115504,5.775075987841945,5.775075987841945,6.079027355623101,2.43161094224924,3.6474164133738602
Q7S3P8,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987),fungal,GH10,384,42325.088299999996,0.10677083333333334,31.429713541666665,-0.35546875,6.073780632019043,0.3307291666666667,0.27864583333333337,0.3567708333333333,,,10.15625,1.3020833333333333,4.947916666666667,6.510416666666667,4.166666666666667,9.114583333333334,3.125,2.6041666666666665,6.770833333333333,8.59375,1.0416666666666667,4.166666666666667,3.90625,4.427083333333333,3.125,5.729166666666667,6.25,7.552083333333333,2.8645833333333335,3.6458333333333335
Q7S6C2,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987),fungal,GH10,445,48886.3726,0.10112359550561799,39.45865168539326,-0.1550561797752809,8.106464195251466,0.3460674157303371,0.2696629213483146,0.36853932584269666,,,11.01123595505618,1.1235955056179776,4.719101123595506,5.617977528089888,4.044943820224719,8.314606741573034,1.348314606741573,3.146067415730337,5.842696629213483,8.98876404494382,3.146067415730337,3.3707865168539324,4.719101123595506,3.146067415730337,4.943820224719101,5.842696629213483,6.966292134831461,7.640449438202247,2.0224719101123596,4.044943820224719
Q7SDQ1,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987),fungal,GH11,220,23847.7103,0.15,19.015499999999992,-0.500909090909091,9.197462654113771,0.19545454545454546,0.38636363636363635,0.36818181818181817,,,8.181818181818182,0.0,1.8181818181818181,2.727272727272727,4.545454545454546,13.636363636363637,1.8181818181818181,2.272727272727273,2.272727272727273,5.0,1.3636363636363635,9.545454545454545,3.1818181818181817,4.090909090909091,4.090909090909091,10.454545454545455,8.636363636363637,5.909090909090909,2.727272727272727,7.7272727272727275
Q7Z8B8,Neocallimastix frontalis (Rumen fungus),fungal,GH11,337,36742.0792,0.11869436201780414,18.329703264094952,-0.56973293768546,6.818939781188964,0.20771513353115725,0.34421364985163205,0.35014836795252224,,,7.121661721068249,2.9673590504451037,6.231454005934718,3.264094955489614,2.9673590504451037,12.462908011869436,1.1869436201780414,3.264094955489614,5.637982195845697,3.857566765578635,0.8902077151335311,4.747774480712166,2.6706231454005933,5.637982195845697,3.857566765578635,8.308605341246292,9.198813056379821,6.824925816023739,3.5608308605341246,5.341246290801187
Q8GMV6,Thermopolyspora flexuosa,bacterial,GH10,492,53597.498999999996,0.0975609756097561,36.30081300813008,-0.5042682926829268,6.602951622009278,0.21747967479674796,0.3556910569105691,0.3150406504065041,,7.0,10.16260162601626,2.032520325203252,5.691056910569106,3.048780487804878,3.252032520325203,10.56910569105691,1.2195121951219512,3.861788617886179,2.2357723577235773,5.08130081300813,1.2195121951219512,8.739837398373984,3.861788617886179,6.7073170731707314,6.300813008130081,6.7073170731707314,5.487804878048781,7.317073170731708,2.6422764227642275,3.861788617886179
Q8GMV7,Thermopolyspora flexuosa,bacterial,GH11,344,37496.7311,0.1191860465116279,25.563982558139532,-0.5677325581395349,9.434126091003417,0.1627906976744186,0.37790697674418605,0.37790697674418605,,7.0,7.267441860465116,0.5813953488372093,2.616279069767442,2.3255813953488373,2.3255813953488373,12.790697674418604,1.744186046511628,4.651162790697675,0.872093023255814,4.3604651162790695,1.4534883720930232,9.011627906976743,5.523255813953488,4.069767441860465,6.104651162790698,7.848837209302325,11.918604651162791,4.941860465116279,4.3604651162790695,5.232558139534884
Q8J1V4,Thermochaetoides thermophila,fungal,GH11,224,24607.0281,0.13392857142857142,32.44017857142857,-0.47232142857142856,8.488245964050293,0.20535714285714285,0.3571428571428571,0.3705357142857143,,,6.25,0.8928571428571429,2.6785714285714284,4.910714285714286,3.125,13.839285714285714,1.3392857142857142,4.017857142857143,2.6785714285714284,4.910714285714286,1.7857142857142858,4.910714285714286,5.357142857142857,3.5714285714285716,5.803571428571429,8.928571428571429,8.482142857142858,6.25,4.464285714285714,5.803571428571429
Q8J1V5,Thermochaetoides thermophila,fungal,GH11,230,24669.7856,0.14347826086956522,16.788695652173903,-0.3817391304347826,9.160006523132324,0.2217391304347826,0.3652173913043478,0.39565217391304347,,,8.26086956521739,0.43478260869565216,1.7391304347826086,3.0434782608695654,3.4782608695652173,13.91304347826087,1.7391304347826086,3.0434782608695654,4.3478260869565215,5.6521739130434785,0.8695652173913043,7.391304347826087,2.1739130434782608,2.608695652173913,2.608695652173913,11.304347826086957,10.869565217391305,5.6521739130434785,3.4782608695652173,7.391304347826087
Q8J1V6,Thermochaetoides thermophila,fungal,GH11,261,27843.8386,0.12260536398467434,26.449846743295012,-0.6042145593869731,9.5432710647583,0.1685823754789272,0.40996168582375475,0.36398467432950193,,6.5,7.2796934865900385,0.0,2.2988505747126435,2.2988505747126435,2.681992337164751,15.32567049808429,1.1494252873563218,3.0651340996168583,1.9157088122605364,3.8314176245210727,1.5325670498084292,10.344827586206897,2.681992337164751,3.0651340996168583,5.363984674329502,10.344827586206897,11.494252873563218,5.747126436781609,2.681992337164751,6.896551724137931
Q9HDL7,Cochliobolus heterostrophus (Southern corn leaf blight fungus) (Bipolaris maydis),fungal,GH11,114,12779.7148,0.14035087719298248,34.03333333333333,-0.9140350877192983,9.558807945251463,0.14912280701754388,0.37719298245614036,0.368421052631579,,,4.385964912280702,0.0,3.508771929824561,1.7543859649122806,2.6315789473684212,9.649122807017545,0.8771929824561403,2.6315789473684212,4.385964912280702,2.6315789473684212,1.7543859649122806,8.771929824561404,2.6315789473684212,7.017543859649122,5.2631578947368425,13.157894736842104,11.403508771929825,6.140350877192983,2.6315789473684212,8.771929824561404
Q9HEN3,Curvularia spicifera,fungal,GH11,114,12758.6831,0.16666666666666669,13.27017543859649,-0.8184210526315789,9.434448432922363,0.12280701754385964,0.39473684210526316,0.37719298245614036,,,4.385964912280702,0.0,2.6315789473684212,1.7543859649122806,3.508771929824561,14.912280701754385,0.8771929824561403,2.6315789473684212,1.7543859649122806,3.508771929824561,0.8771929824561403,11.403508771929825,3.508771929824561,7.017543859649122,6.140350877192983,7.017543859649122,7.894736842105263,7.017543859649122,2.6315789473684212,10.526315789473685
Q9HEN4,Curvularia spicifera,fungal,GH11,114,12778.7732,0.14035087719298248,28.489473684210523,-0.8736842105263157,9.69528751373291,0.15789473684210528,0.3684210526315789,0.368421052631579,,,5.2631578947368425,0.0,3.508771929824561,1.7543859649122806,2.6315789473684212,9.649122807017545,0.8771929824561403,3.508771929824561,4.385964912280702,2.6315789473684212,1.7543859649122806,7.894736842105263,2.6315789473684212,6.140350877192983,6.140350877192983,13.157894736842104,11.403508771929825,5.2631578947368425,2.6315789473684212,8.771929824561404
Q9HEN5,Cochliobolus sativus (Common root rot and spot blotch fungus) (Bipolaris sorokiniana),fungal,GH11,114,12692.7111,0.15789473684210528,19.83070175438596,-0.7035087719298246,9.644164085388184,0.12280701754385964,0.37719298245614036,0.37719298245614036,,,4.385964912280702,0.0,1.7543859649122806,1.7543859649122806,3.508771929824561,14.912280701754385,0.8771929824561403,2.6315789473684212,1.7543859649122806,3.508771929824561,0.8771929824561403,9.649122807017545,3.508771929824561,8.771929824561404,6.140350877192983,7.894736842105263,7.017543859649122,8.771929824561404,2.6315789473684212,9.649122807017545
Q9HEN6,Cochliobolus sativus (Common root rot and spot blotch fungus) (Bipolaris sorokiniana),fungal,GH11,114,12820.77,0.14035087719298248,34.86140350877192,-0.9482456140350877,9.69528751373291,0.14912280701754388,0.3859649122807018,0.3508771929824562,,,4.385964912280702,0.0,3.508771929824561,1.7543859649122806,2.6315789473684212,9.649122807017545,0.8771929824561403,2.6315789473684212,4.385964912280702,2.6315789473684212,1.7543859649122806,8.771929824561404,2.6315789473684212,7.017543859649122,6.140350877192983,14.035087719298245,9.649122807017545,6.140350877192983,2.6315789473684212,8.771929824561404
Q9HEN7,Cochliobolus heterostrophus (Southern corn leaf blight fungus) (Bipolaris maydis),fungal,GH11,114,12692.7111,0.15789473684210528,15.385964912280704,-0.7008771929824562,9.644164085388184,0.12280701754385964,0.38596491228070173,0.37719298245614036,,,4.385964912280702,0.0,1.7543859649122806,1.7543859649122806,3.508771929824561,14.912280701754385,0.8771929824561403,3.508771929824561,1.7543859649122806,3.508771929824561,0.8771929824561403,10.526315789473685,3.508771929824561,7.894736842105263,6.140350877192983,7.894736842105263,7.017543859649122,7.894736842105263,2.6315789473684212,9.649122807017545
Q9HEP2,Bipolaris sorghicola,fungal,GH11,114,12614.6423,0.14912280701754388,15.878070175438598,-0.6552631578947369,9.694449424743652,0.12280701754385964,0.38596491228070173,0.37719298245614036,,,4.385964912280702,0.0,1.7543859649122806,1.7543859649122806,3.508771929824561,14.912280701754385,0.8771929824561403,2.6315789473684212,1.7543859649122806,3.508771929824561,0.8771929824561403,10.526315789473685,3.508771929824561,7.894736842105263,6.140350877192983,7.894736842105263,7.017543859649122,9.649122807017545,2.6315789473684212,8.771929824561404
Q9HEP3,Bipolaris sorghicola,fungal,GH11,114,12779.7148,0.14035087719298248,34.03333333333333,-0.9140350877192983,9.558807945251463,0.14912280701754388,0.37719298245614036,0.368421052631579,,,4.385964912280702,0.0,3.508771929824561,1.7543859649122806,2.6315789473684212,9.649122807017545,0.8771929824561403,2.6315789473684212,4.385964912280702,2.6315789473684212,1.7543859649122806,8.771929824561404,2.6315789473684212,7.017543859649122,5.2631578947368425,13.157894736842104,11.403508771929825,6.140350877192983,2.6315789473684212,8.771929824561404
