metric_x,metric_y,n,spearman_r,spearman_p,pearson_r,pearson_p,abs_spearman_r
duet_worst_ddg,score_salt_bridge_proxy,20,-0.13984962406015036,0.5564935505662204,-0.049508610463500496,0.8357917601909819,0.13984962406015036
score_salt_bridge_proxy,duet_worst_ddg_mut,20,-0.13984962406015036,0.5564935505662204,-0.049508610463500496,0.8357917601909819,0.13984962406015036
secondary_structure_fraction_sheet,score_structure,155,-0.1397558989235369,0.08284980175183815,0.003625951755258122,0.9642846844834678,0.1397558989235369
aromaticity,duet_n_stabilizing,20,0.13495966189740505,0.5705095730193827,0.18054764725188385,0.4462173907932752,0.13495966189740505
aromaticity,duet_n_stabilizing_mut,20,0.13495966189740505,0.5705095730193827,0.18054764725188385,0.4462173907932752,0.13495966189740505
duet_mean_ddg,score_structure,20,0.13383458646616542,0.5737559530736435,0.12462987095197187,0.6006108681112137,0.13383458646616542
score_structure,duet_mean_ddg_mut,20,0.13383458646616542,0.5737559530736435,0.12462987095197184,0.6006108681112143,0.13383458646616542
length,docking_score_mean_norm,145,0.13039986464950107,0.11797859105482754,0.11760076255147289,0.1589127951323632,0.13039986464950107
length,rank_docking,145,-0.13039986464950107,0.11797859105482754,-0.08262033661550078,0.3231721766675269,0.13039986464950107
length,score_docking,145,0.13039986464950107,0.11797859105482754,0.11760076255147289,0.1589127951323632,0.13039986464950107
length,docking_score_mean_norm_dock,145,0.13039986464950107,0.11797859105482754,0.11760076255147289,0.1589127951323632,0.13039986464950107
length,rank_docking_dock,145,-0.13039986464950107,0.11797859105482754,-0.08262033661550078,0.3231721766675269,0.13039986464950107
gravy,xylanase_candidate_label,155,0.13025502355667812,0.10621865518889012,0.11225293975814622,0.16433929187712928,0.13025502355667812
thermoprot_probability,vina_xylobiose_score,145,-0.12980726176047397,0.11967258750115253,-0.10039707109598658,0.2295512146701463,0.12980726176047397
thermoprot_probability,vina_xylobiose_score_norm,145,0.12980726176047397,0.11967258750115253,0.10039707109598658,0.2295512146701463,0.12980726176047397
thermoprot_probability,vina_xylobiose_score_dock,145,-0.12980726176047397,0.11967258750115253,-0.10039707109598658,0.2295512146701463,0.12980726176047397
thermoprot_probability,vina_xylobiose_score_norm_dock,145,0.12980726176047397,0.11967258750115253,0.10039707109598658,0.2295512146701463,0.12980726176047397
vina_xylobiose_score,score_thermoprot,145,-0.12980726176047397,0.11967258750115253,-0.10039707109598661,0.2295512146701463,0.12980726176047397
vina_xylobiose_score_norm,score_thermoprot,145,0.12980726176047397,0.11967258750115253,0.10039707109598661,0.2295512146701463,0.12980726176047397
score_thermoprot,vina_xylobiose_score_dock,145,-0.12980726176047397,0.11967258750115253,-0.10039707109598661,0.2295512146701463,0.12980726176047397
score_thermoprot,vina_xylobiose_score_norm_dock,145,0.12980726176047397,0.11967258750115253,0.10039707109598661,0.2295512146701463,0.12980726176047397
optimum_pH_x,score_opt_temp,10,0.1284047608103642,0.7237001285159922,-0.013383153479023413,0.9707295947273014,0.1284047608103642
score_opt_temp,optimum_pH_y,10,0.1284047608103642,0.7237001285159922,-0.013383153479023413,0.9707295947273014,0.1284047608103642
duet_worst_ddg,score_structure,20,-0.12781954887218044,0.5912462398946647,-0.09715364933496619,0.6836595780295895,0.12781954887218044
score_structure,duet_worst_ddg_mut,20,-0.12781954887218044,0.5912462398946647,-0.09715364933496619,0.6836595780295895,0.12781954887218044
secondary_structure_fraction_helix,duet_mean_ddg,20,0.1263157894736842,0.5956535128148984,0.07046456511964927,0.767838670948566,0.1263157894736842
secondary_structure_fraction_helix,duet_mean_ddg_mut,20,0.1263157894736842,0.5956535128148984,0.07046456511964924,0.767838670948566,0.1263157894736842
vina_xylobiose_score,duet_worst_ddg,20,0.12481203007518797,0.6000744184144979,0.18656954642247894,0.43093491439871845,0.12481203007518797
vina_xylobiose_score,duet_worst_ddg_mut,20,0.12481203007518797,0.6000744184144979,0.18656954642247894,0.43093491439871845,0.12481203007518797
vina_xylobiose_score_norm,duet_worst_ddg,20,-0.12481203007518797,0.6000744184144979,-0.18656954642247908,0.43093491439871845,0.12481203007518797
vina_xylobiose_score_norm,duet_worst_ddg_mut,20,-0.12481203007518797,0.6000744184144979,-0.18656954642247908,0.43093491439871845,0.12481203007518797
duet_worst_ddg,vina_xylobiose_score_dock,20,0.12481203007518797,0.6000744184144979,0.18656954642247894,0.43093491439871845,0.12481203007518797
duet_worst_ddg,vina_xylobiose_score_norm_dock,20,-0.12481203007518797,0.6000744184144979,-0.18656954642247908,0.43093491439871845,0.12481203007518797
duet_worst_ddg_mut,vina_xylobiose_score_dock,20,0.12481203007518797,0.6000744184144979,0.18656954642247894,0.43093491439871845,0.12481203007518797
duet_worst_ddg_mut,vina_xylobiose_score_norm_dock,20,-0.12481203007518797,0.6000744184144979,-0.18656954642247908,0.43093491439871845,0.12481203007518797
duet_mean_ddg,composite_score,20,0.12330827067669171,0.604508830626885,0.09781754144292532,0.6816062009968118,0.12330827067669171
duet_mean_ddg,composite_rank,20,-0.12330827067669171,0.604508830626885,-0.06924543541635872,0.7717524982642899,0.12330827067669171
composite_score,duet_mean_ddg_mut,20,0.12330827067669171,0.604508830626885,0.09781754144292532,0.6816062009968118,0.12330827067669171
composite_rank,duet_mean_ddg_mut,20,-0.12330827067669171,0.604508830626885,-0.06924543541635872,0.7717524982642899,0.12330827067669171
xylanase_candidate_label,duet_n_stabilizing_mut,20,0.1227953253323417,0.6060245137164102,0.09390602830316847,0.6937348745550337,0.1227953253323417
duet_n_stabilizing,xylanase_candidate_label,20,0.12279532533234169,0.6060245137164102,0.09390602830316847,0.6937348745550337,0.12279532533234169
predicted_pI,xylanase_candidate_label,155,0.1212839628037418,0.1327602177650142,0.1496802798353744,0.06304039565104191,0.1212839628037418
secondary_structure_fraction_sheet,score_opt_temp,11,0.11975438176725035,0.7258017058918532,0.3004043652154629,0.36940666872246863,0.11975438176725035
score_opt_temp,score_structure,11,-0.11948190272984933,0.7264048883128063,-0.2887751099408245,0.38911150696865615,0.11948190272984933
aromaticity,duet_best_ddg,20,0.11879699248120301,0.6178918280262936,-0.11340402149027821,0.6340435280678974,0.11879699248120301
aromaticity,score_duet,20,0.11879699248120301,0.6178918280262936,-0.1134040214902783,0.6340435280678974,0.11879699248120301
aromaticity,duet_best_ddg_mut,20,0.11879699248120301,0.6178918280262936,-0.11340402149027821,0.6340435280678974,0.11879699248120301
molecular_weight,duet_worst_ddg,20,-0.11729323308270674,0.622378981763022,-0.006877721335371308,0.977041826552074,0.11729323308270674
molecular_weight,duet_worst_ddg_mut,20,-0.11729323308270674,0.622378981763022,-0.006877721335371308,0.977041826552074,0.11729323308270674
xylanase_candidate_label,duet_best_ddg_mut,20,0.115614662603216,0.6274029453902689,0.217715019062146,0.3564831721304022,0.115614662603216
duet_best_ddg,xylanase_candidate_label,20,0.11561466260321598,0.6274029453902689,0.217715019062146,0.3564831721304022,0.11561466260321598
score_duet,xylanase_candidate_label,20,0.11561466260321598,0.6274029453902689,0.21771501906214596,0.3564831721304022,0.11561466260321598
molecular_weight,docking_score_mean_norm,145,0.11413613080819758,0.17163875781677218,0.1126488121894432,0.1773276274879948,0.11413613080819758
molecular_weight,rank_docking,145,-0.11413613080819758,0.17163875781677218,-0.07636157528504442,0.3613001590574869,0.11413613080819758
molecular_weight,score_docking,145,0.11413613080819758,0.17163875781677218,0.1126488121894432,0.1773276274879948,0.11413613080819758
molecular_weight,docking_score_mean_norm_dock,145,0.11413613080819758,0.17163875781677218,0.1126488121894432,0.1773276274879948,0.11413613080819758
molecular_weight,rank_docking_dock,145,-0.11413613080819758,0.17163875781677218,-0.07636157528504442,0.3613001590574869,0.11413613080819758
secondary_structure_fraction_turn,duet_best_ddg,20,0.11278195488721804,0.6359170579042354,0.1371933210749511,0.5640882239003507,0.11278195488721804
secondary_structure_fraction_turn,score_duet,20,0.11278195488721804,0.6359170579042354,0.13719332107495105,0.5640882239003513,0.11278195488721804
secondary_structure_fraction_turn,duet_best_ddg_mut,20,0.11278195488721804,0.6359170579042354,0.1371933210749511,0.5640882239003507,0.11278195488721804
optimum_pH_x,score_structure,23,0.11163116077080178,0.612085596577755,0.27284262795257136,0.20781353154971854,0.11163116077080178
score_structure,optimum_pH_y,23,0.11163116077080178,0.612085596577755,0.27284262795257136,0.20781353154971854,0.11163116077080178
length,duet_worst_ddg,20,-0.11132005300214069,0.6403283626905399,0.010492262658676296,0.9649821717814429,0.11132005300214069
length,duet_worst_ddg_mut,20,-0.11132005300214069,0.6403283626905399,0.010492262658676296,0.9649821717814429,0.11132005300214069
predicted_pI,dbd2_score,20,0.10827067669172932,0.6495672222012883,0.12323244500288438,0.6047327871536768,0.10827067669172932
predicted_pI,score_dbd2,20,-0.10827067669172932,0.6495672222012883,-0.1232324450028844,0.6047327871536768,0.10827067669172932
predicted_pI,dbd2_score_mut,20,0.10827067669172932,0.6495672222012883,0.12323244500288438,0.6047327871536768,0.10827067669172932
gravy,hbond_proxy,145,0.10799783496551944,0.19601251338652004,0.06459034117559533,0.44020595499556614,0.10799783496551944
gravy,score_hbond_proxy,145,0.10799783496551944,0.19601251338652004,0.06459034117559534,0.44020595499556614,0.10799783496551944
secondary_structure_fraction_sheet,vina_xylotriose_score,145,0.10638796219986944,0.2028014209977861,-0.02747640609970714,0.7428677497751834,0.10638796219986944
secondary_structure_fraction_sheet,vina_xylotriose_score_norm,145,-0.10638796219986944,0.2028014209977861,0.027476406099707126,0.7428677497751854,0.10638796219986944
secondary_structure_fraction_sheet,vina_xylotriose_score_dock,145,0.10638796219986944,0.2028014209977861,-0.02747640609970714,0.7428677497751834,0.10638796219986944
secondary_structure_fraction_sheet,vina_xylotriose_score_norm_dock,145,-0.10638796219986944,0.2028014209977861,0.027476406099707126,0.7428677497751854,0.10638796219986944
length,vina_xylobiose_score,145,-0.10432308372360273,0.21175504143308324,-0.12073708948154283,0.14801424425224263,0.10432308372360273
length,vina_xylobiose_score_norm,145,0.10432308372360273,0.21175504143308324,0.12073708948154283,0.14801424425224263,0.10432308372360273
length,vina_xylobiose_score_dock,145,-0.10432308372360273,0.21175504143308324,-0.12073708948154283,0.14801424425224263,0.10432308372360273
length,vina_xylobiose_score_norm_dock,145,0.10432308372360273,0.21175504143308324,0.12073708948154283,0.14801424425224263,0.10432308372360273
instability_index,gravy,155,0.10428382215045748,0.1965866198553137,0.25233924791435913,0.0015370802558130892,0.10428382215045748
gravy,score_instability,155,-0.10428382215045746,0.1965866198553137,-0.2523392479143592,0.0015370802558130892,0.10428382215045746
secondary_structure_fraction_helix,duet_best_ddg,20,0.10375939849624059,0.6633257542362447,-0.01690792398023411,0.9435964010099144,0.10375939849624059
secondary_structure_fraction_helix,score_duet,20,0.10375939849624059,0.6633257542362447,-0.016907923980234097,0.9435964010099144,0.10375939849624059
secondary_structure_fraction_helix,duet_best_ddg_mut,20,0.10375939849624059,0.6633257542362447,-0.01690792398023411,0.9435964010099144,0.10375939849624059
dbd2_score,duet_n_stabilizing,20,0.09982223513121675,0.6754189258661051,0.18386337042645495,0.43776807837837955,0.09982223513121675
dbd2_score,duet_n_stabilizing_mut,20,0.09982223513121675,0.6754189258661051,0.18386337042645495,0.43776807837837955,0.09982223513121675
score_dbd2,duet_n_stabilizing_mut,20,-0.09982223513121675,0.6754189258661051,-0.18386337042645498,0.43776807837837955,0.09982223513121675
duet_n_stabilizing,score_dbd2,20,-0.09982223513121674,0.6754189258661051,-0.18386337042645498,0.43776807837837955,0.09982223513121674
duet_n_stabilizing,dbd2_score_mut,20,0.09982223513121674,0.6754189258661051,0.18386337042645495,0.43776807837837955,0.09982223513121674
duet_n_stabilizing_mut,dbd2_score_mut,20,0.09982223513121674,0.6754189258661051,0.18386337042645495,0.43776807837837955,0.09982223513121674
secondary_structure_fraction_turn,vina_xylobiose_score,145,-0.0974689486379796,0.24349213353013008,-0.024702923215260478,0.768045031208339,0.0974689486379796
secondary_structure_fraction_turn,vina_xylobiose_score_norm,145,0.0974689486379796,0.24349213353013008,0.024702923215260478,0.768045031208339,0.0974689486379796
secondary_structure_fraction_turn,vina_xylobiose_score_dock,145,-0.0974689486379796,0.24349213353013008,-0.024702923215260478,0.768045031208339,0.0974689486379796
secondary_structure_fraction_turn,vina_xylobiose_score_norm_dock,145,0.0974689486379796,0.24349213353013008,0.024702923215260478,0.768045031208339,0.0974689486379796
aromaticity,dbd2_score,20,-0.09624060150375939,0.6864870716570239,-0.00012034705529820333,0.9995982249265788,0.09624060150375939
aromaticity,score_dbd2,20,0.09624060150375939,0.6864870716570239,0.00012034705529820333,0.9995982249265788,0.09624060150375939
aromaticity,dbd2_score_mut,20,-0.09624060150375939,0.6864870716570239,-0.00012034705529820333,0.9995982249265788,0.09624060150375939
instability_index,duet_mean_ddg,20,-0.09473684210526315,0.6911525963694356,-0.15164664051223692,0.523327647754361,0.09473684210526315
instability_index,duet_mean_ddg_mut,20,-0.09473684210526315,0.6911525963694356,-0.15164664051223692,0.523327647754361,0.09473684210526315
salt_bridge_proxy,duet_mean_ddg,20,0.09473684210526315,0.6911525963694356,0.12902651516303454,0.5877187656867655,0.09473684210526315
salt_bridge_proxy,duet_mean_ddg_mut,20,0.09473684210526315,0.6911525963694356,0.12902651516303454,0.5877187656867655,0.09473684210526315
vina_xylobiose_score,dbd2_score,20,-0.09473684210526315,0.6911525963694356,0.1472802727787724,0.5354942463670775,0.09473684210526315
vina_xylobiose_score,score_dbd2,20,0.09473684210526315,0.6911525963694356,-0.1472802727787724,0.5354942463670775,0.09473684210526315
vina_xylobiose_score,dbd2_score_mut,20,-0.09473684210526315,0.6911525963694356,0.1472802727787724,0.5354942463670775,0.09473684210526315
vina_xylobiose_score_norm,dbd2_score,20,0.09473684210526315,0.6911525963694356,-0.14728027277877237,0.5354942463670775,0.09473684210526315
vina_xylobiose_score_norm,score_dbd2,20,-0.09473684210526315,0.6911525963694356,0.14728027277877237,0.5354942463670775,0.09473684210526315
vina_xylobiose_score_norm,dbd2_score_mut,20,0.09473684210526315,0.6911525963694356,-0.14728027277877237,0.5354942463670775,0.09473684210526315
dbd2_score,vina_xylobiose_score_dock,20,-0.09473684210526315,0.6911525963694356,0.1472802727787724,0.5354942463670775,0.09473684210526315
dbd2_score,vina_xylobiose_score_norm_dock,20,0.09473684210526315,0.6911525963694356,-0.14728027277877237,0.5354942463670775,0.09473684210526315
duet_mean_ddg,score_salt_bridge_proxy,20,0.09473684210526315,0.6911525963694356,0.1290265151630345,0.5877187656867655,0.09473684210526315
duet_mean_ddg,score_instability,20,0.09473684210526315,0.6911525963694356,0.15164664051223706,0.523327647754361,0.09473684210526315
score_dbd2,vina_xylobiose_score_dock,20,0.09473684210526315,0.6911525963694356,-0.1472802727787724,0.5354942463670775,0.09473684210526315
score_dbd2,vina_xylobiose_score_norm_dock,20,-0.09473684210526315,0.6911525963694356,0.14728027277877237,0.5354942463670775,0.09473684210526315
score_salt_bridge_proxy,duet_mean_ddg_mut,20,0.09473684210526315,0.6911525963694356,0.12902651516303448,0.5877187656867655,0.09473684210526315
score_instability,duet_mean_ddg_mut,20,0.09473684210526315,0.6911525963694356,0.15164664051223706,0.523327647754361,0.09473684210526315
dbd2_score_mut,vina_xylobiose_score_dock,20,-0.09473684210526315,0.6911525963694356,0.1472802727787724,0.5354942463670775,0.09473684210526315
dbd2_score_mut,vina_xylobiose_score_norm_dock,20,0.09473684210526315,0.6911525963694356,-0.14728027277877237,0.5354942463670775,0.09473684210526315
length,vina_xylotriose_score,145,-0.0937484940047655,0.2620398338887328,-0.09420404968627416,0.25971823415872075,0.0937484940047655
length,vina_xylotriose_score_norm,145,0.0937484940047655,0.2620398338887328,0.09420404968627413,0.25971823415872075,0.0937484940047655
length,vina_xylotriose_score_dock,145,-0.0937484940047655,0.2620398338887328,-0.09420404968627416,0.25971823415872075,0.0937484940047655
length,vina_xylotriose_score_norm_dock,145,0.0937484940047655,0.2620398338887328,0.09420404968627413,0.25971823415872075,0.0937484940047655
secondary_structure_fraction_turn,vina_xylotriose_score,145,-0.08982370643866991,0.28262879207718594,-0.06112733311095456,0.4651559805451272,0.08982370643866991
secondary_structure_fraction_turn,vina_xylotriose_score_norm,145,0.08982370643866991,0.28262879207718594,0.061127333110954585,0.4651559805451272,0.08982370643866991
secondary_structure_fraction_turn,vina_xylotriose_score_dock,145,-0.08982370643866991,0.28262879207718594,-0.06112733311095456,0.4651559805451272,0.08982370643866991
secondary_structure_fraction_turn,vina_xylotriose_score_norm_dock,145,0.08982370643866991,0.28262879207718594,0.061127333110954585,0.4651559805451272,0.08982370643866991
secondary_structure_fraction_helix,vina_xylotriose_score,145,0.08924870441932334,0.2857338861144745,0.13630412797421504,0.10210100600926843,0.08924870441932334
secondary_structure_fraction_helix,vina_xylotriose_score_norm,145,-0.08924870441932334,0.2857338861144745,-0.13630412797421507,0.10210100600926843,0.08924870441932334
secondary_structure_fraction_helix,vina_xylotriose_score_dock,145,0.08924870441932334,0.2857338861144745,0.13630412797421504,0.10210100600926843,0.08924870441932334
secondary_structure_fraction_helix,vina_xylotriose_score_norm_dock,145,-0.08924870441932334,0.2857338861144745,-0.13630412797421507,0.10210100600926843,0.08924870441932334
molecular_weight,vina_xylobiose_score,145,-0.08747078419032324,0.29547878506748515,-0.11684358416667759,0.16163180819106196,0.08747078419032324
molecular_weight,vina_xylobiose_score_norm,145,0.08747078419032324,0.29547878506748515,0.1168435841666776,0.16163180819106196,0.08747078419032324
molecular_weight,vina_xylobiose_score_dock,145,-0.08747078419032324,0.29547878506748515,-0.11684358416667759,0.16163180819106196,0.08747078419032324
molecular_weight,vina_xylobiose_score_norm_dock,145,0.08747078419032324,0.29547878506748515,0.1168435841666776,0.16163180819106196,0.08747078419032324
predicted_pI,composite_score,155,0.08696541895511535,0.28193323820451405,0.10854409680614283,0.17881905688692343,0.08696541895511535
predicted_pI,composite_rank,155,-0.08696541895511535,0.28193323820451405,-0.1174090993081224,0.1456868658601523,0.08696541895511535
duet_worst_ddg,xylanase_candidate_label,20,0.08671099695241201,0.7162313833164179,0.0724447479665005,0.7614931529987793,0.08671099695241201
xylanase_candidate_label,duet_worst_ddg_mut,20,0.086710996952412,0.716231383316418,0.0724447479665005,0.7614931529987793,0.086710996952412
hbond_proxy,docking_score_mean_norm,145,0.08654003231944465,0.30066710231137955,0.1014186707758041,0.22482220292228292,0.08654003231944465
hbond_proxy,rank_docking,145,-0.08654003231944465,0.30066710231137955,-0.06329991348873845,0.4494131770992684,0.08654003231944465
hbond_proxy,score_docking,145,0.08654003231944465,0.30066710231137955,0.1014186707758041,0.22482220292228292,0.08654003231944465
hbond_proxy,docking_score_mean_norm_dock,145,0.08654003231944465,0.30066710231137955,0.1014186707758041,0.22482220292228292,0.08654003231944465
hbond_proxy,rank_docking_dock,145,-0.08654003231944465,0.30066710231137955,-0.06329991348873845,0.4494131770992684,0.08654003231944465
score_hbond_proxy,docking_score_mean_norm_dock,145,0.08654003231944465,0.30066710231137955,0.10141867077580413,0.22482220292228292,0.08654003231944465
score_hbond_proxy,rank_docking_dock,145,-0.08654003231944465,0.30066710231137955,-0.0632999134887385,0.4494131770992684,0.08654003231944465
docking_score_mean_norm,score_hbond_proxy,145,0.08654003231944464,0.30066710231137966,0.10141867077580413,0.22482220292228292,0.08654003231944464
rank_docking,score_hbond_proxy,145,-0.08654003231944464,0.30066710231137966,-0.0632999134887385,0.4494131770992684,0.08654003231944464
score_docking,score_hbond_proxy,145,0.08654003231944464,0.30066710231137966,0.10141867077580413,0.22482220292228292,0.08654003231944464
vina_xylobiose_score,optimum_pH_y,20,-0.08643727344734498,0.7170918240344509,-0.06271567392438919,0.7928035994724791,0.08643727344734498
vina_xylobiose_score_norm,optimum_pH_y,20,0.08643727344734498,0.7170918240344509,0.06271567392438926,0.7928035994724791,0.08643727344734498
vina_xylobiose_score_dock,optimum_pH_y,20,-0.08643727344734498,0.7170918240344509,-0.06271567392438919,0.7928035994724791,0.08643727344734498
vina_xylobiose_score_norm_dock,optimum_pH_y,20,0.08643727344734498,0.7170918240344509,0.06271567392438926,0.7928035994724791,0.08643727344734498
optimum_pH_x,vina_xylobiose_score,20,-0.08643727344734496,0.7170918240344509,-0.06271567392438919,0.7928035994724791,0.08643727344734496
optimum_pH_x,vina_xylobiose_score_norm,20,0.08643727344734496,0.7170918240344509,0.06271567392438926,0.7928035994724791,0.08643727344734496
optimum_pH_x,vina_xylobiose_score_dock,20,-0.08643727344734496,0.7170918240344509,-0.06271567392438919,0.7928035994724791,0.08643727344734496
optimum_pH_x,vina_xylobiose_score_norm_dock,20,0.08643727344734496,0.7170918240344509,0.06271567392438926,0.7928035994724791,0.08643727344734496
secondary_structure_fraction_turn,docking_score_mean_norm,145,0.08544809865982986,0.3068300170130724,0.04893799303034001,0.5588560421060864,0.08544809865982986
secondary_structure_fraction_turn,rank_docking,145,-0.08544809865982986,0.3068300170130724,-0.08040937374122549,0.33633368035458877,0.08544809865982986
secondary_structure_fraction_turn,score_docking,145,0.08544809865982986,0.3068300170130724,0.04893799303034001,0.5588560421060864,0.08544809865982986
secondary_structure_fraction_turn,docking_score_mean_norm_dock,145,0.08544809865982986,0.3068300170130724,0.04893799303034001,0.5588560421060864,0.08544809865982986
secondary_structure_fraction_turn,rank_docking_dock,145,-0.08544809865982986,0.3068300170130724,-0.08040937374122549,0.33633368035458877,0.08544809865982986
instability_index,docking_score_mean_norm,145,-0.08395774656350041,0.315374311293933,-0.23626640722177156,0.004222790327174713,0.08395774656350041
instability_index,rank_docking,145,0.08395774656350041,0.315374311293933,0.1127986591445726,0.17674825879696907,0.08395774656350041
instability_index,score_docking,145,-0.08395774656350041,0.315374311293933,-0.23626640722177156,0.004222790327174713,0.08395774656350041
instability_index,docking_score_mean_norm_dock,145,-0.08395774656350041,0.315374311293933,-0.23626640722177156,0.004222790327174713,0.08395774656350041
instability_index,rank_docking_dock,145,0.08395774656350041,0.315374311293933,0.1127986591445726,0.17674825879696907,0.08395774656350041
docking_score_mean_norm,score_instability,145,0.08395774656350041,0.315374311293933,0.2362664072217715,0.004222790327174713,0.08395774656350041
rank_docking,score_instability,145,-0.08395774656350041,0.315374311293933,-0.11279865914457257,0.17674825879696907,0.08395774656350041
score_docking,score_instability,145,0.08395774656350041,0.315374311293933,0.2362664072217715,0.004222790327174713,0.08395774656350041
score_instability,docking_score_mean_norm_dock,145,0.08395774656350041,0.315374311293933,0.2362664072217715,0.004222790327174713,0.08395774656350041
score_instability,rank_docking_dock,145,-0.08395774656350041,0.315374311293933,-0.11279865914457257,0.17674825879696907,0.08395774656350041
instability_index,score_opt_temp,11,-0.08143297960173025,0.8118664855762605,-0.5332784684857115,0.09116231196046824,0.08143297960173025
score_opt_temp,score_instability,11,0.08143297960173025,0.8118664855762605,0.5332784684857117,0.09116231196046808,0.08143297960173025
molecular_weight,score_opt_temp,11,-0.08124769385629756,0.81228796243299,-0.15314207013135608,0.6530385882866965,0.08124769385629756
molecular_weight,vina_xylotriose_score,145,-0.08096820160779032,0.33297527899200746,-0.08921527139663463,0.2859151283731064,0.08096820160779032
molecular_weight,vina_xylotriose_score_norm,145,0.08096820160779032,0.33297527899200746,0.08921527139663463,0.2859151283731064,0.08096820160779032
molecular_weight,vina_xylotriose_score_dock,145,-0.08096820160779032,0.33297527899200746,-0.08921527139663463,0.2859151283731064,0.08096820160779032
molecular_weight,vina_xylotriose_score_norm_dock,145,0.08096820160779032,0.33297527899200746,0.08921527139663463,0.2859151283731064,0.08096820160779032
aromaticity,vina_xylotriose_score,145,-0.07998984383341097,0.33886905946239126,-0.12915477695938038,0.12155950134529278,0.07998984383341097
aromaticity,vina_xylotriose_score_norm,145,0.07998984383341097,0.33886905946239126,0.12915477695938035,0.12155950134529278,0.07998984383341097
aromaticity,vina_xylotriose_score_dock,145,-0.07998984383341097,0.33886905946239126,-0.12915477695938038,0.12155950134529278,0.07998984383341097
aromaticity,vina_xylotriose_score_norm_dock,145,0.07998984383341097,0.33886905946239126,0.12915477695938035,0.12155950134529278,0.07998984383341097
instability_index,vina_xylobiose_score,145,0.07956254231745342,0.34146384635620564,0.20719672888151536,0.012398930930943484,0.07956254231745342
instability_index,vina_xylobiose_score_norm,145,-0.07956254231745342,0.34146384635620564,-0.20719672888151533,0.012398930930943484,0.07956254231745342
instability_index,vina_xylobiose_score_dock,145,0.07956254231745342,0.34146384635620564,0.20719672888151536,0.012398930930943484,0.07956254231745342
instability_index,vina_xylobiose_score_norm_dock,145,-0.07956254231745342,0.34146384635620564,-0.20719672888151533,0.012398930930943484,0.07956254231745342
vina_xylobiose_score,score_instability,145,-0.07956254231745342,0.34146384635620564,-0.20719672888151533,0.012398930930943484,0.07956254231745342
vina_xylobiose_score_norm,score_instability,145,0.07956254231745342,0.34146384635620564,0.2071967288815153,0.012398930930943484,0.07956254231745342
score_instability,vina_xylobiose_score_dock,145,-0.07956254231745342,0.34146384635620564,-0.20719672888151533,0.012398930930943484,0.07956254231745342
score_instability,vina_xylobiose_score_norm_dock,145,0.07956254231745342,0.34146384635620564,0.2071967288815153,0.012398930930943484,0.07956254231745342
gravy,duet_n_stabilizing,20,0.07905921022392366,0.7404051315925376,0.11565982379794021,0.627267569742072,0.07905921022392366
gravy,duet_n_stabilizing_mut,20,0.07905921022392366,0.7404051315925376,0.11565982379794021,0.627267569742072,0.07905921022392366
gravy,vina_xylotriose_score,145,0.0787243653269131,0.34659011246479493,0.1578377750718396,0.05795059983662925,0.0787243653269131
gravy,vina_xylotriose_score_norm,145,-0.0787243653269131,0.34659011246479493,-0.1578377750718396,0.05795059983662925,0.0787243653269131
gravy,vina_xylotriose_score_dock,145,0.0787243653269131,0.34659011246479493,0.1578377750718396,0.05795059983662925,0.0787243653269131
gravy,vina_xylotriose_score_norm_dock,145,-0.0787243653269131,0.34659011246479493,-0.1578377750718396,0.05795059983662925,0.0787243653269131
instability_index,vina_xylotriose_score,145,0.07857788852281597,0.34749091162063483,0.21962592689552812,0.007948605727315304,0.07857788852281597
instability_index,vina_xylotriose_score_norm,145,-0.07857788852281597,0.34749091162063483,-0.2196259268955281,0.007948605727315304,0.07857788852281597
instability_index,vina_xylotriose_score_dock,145,0.07857788852281597,0.34749091162063483,0.21962592689552812,0.007948605727315304,0.07857788852281597
instability_index,vina_xylotriose_score_norm_dock,145,-0.07857788852281597,0.34749091162063483,-0.2196259268955281,0.007948605727315304,0.07857788852281597
vina_xylotriose_score,score_instability,145,-0.07857788852281597,0.34749091162063483,-0.21962592689552815,0.007948605727315304,0.07857788852281597
vina_xylotriose_score_norm,score_instability,145,0.07857788852281597,0.34749091162063483,0.21962592689552815,0.007948605727315304,0.07857788852281597
score_instability,vina_xylotriose_score_dock,145,-0.07857788852281597,0.34749091162063483,-0.21962592689552815,0.007948605727315304,0.07857788852281597
score_instability,vina_xylotriose_score_norm_dock,145,0.07857788852281597,0.34749091162063483,0.21962592689552815,0.007948605727315304,0.07857788852281597
secondary_structure_fraction_sheet,duet_mean_ddg,20,-0.07669172932330826,0.74793344754194,-0.10060760187856668,0.6730004016830904,0.07669172932330826
secondary_structure_fraction_sheet,duet_mean_ddg_mut,20,-0.07669172932330826,0.74793344754194,-0.10060760187856668,0.6730004016830904,0.07669172932330826
thermoprot_probability,dbd2_score,20,0.07518796992481201,0.7527267095067719,-0.09116061686337557,0.7022909788425657,0.07518796992481201
thermoprot_probability,score_dbd2,20,-0.07518796992481201,0.7527267095067719,0.0911606168633755,0.7022909788425664,0.07518796992481201
thermoprot_probability,dbd2_score_mut,20,0.07518796992481201,0.7527267095067719,-0.09116061686337557,0.7022909788425657,0.07518796992481201
dbd2_score,score_thermoprot,20,0.07518796992481201,0.7527267095067719,-0.09116061686337555,0.7022909788425657,0.07518796992481201
